Date,Open,High,Low,Close,Adj Close,Volume
2016-01-01,38.380001,38.779999,32.410000,33.939999,33.939999,58206800
2016-02-01,34.020000,35.779999,31.840000,34.630001,34.630001,60102800
2016-03-01,34.790001,36.080002,33.680000,34.500000,34.500000,112161100
2016-04-01,34.400002,38.090000,33.029999,33.590000,33.590000,76159300
2016-05-01,33.700001,34.730000,32.959999,34.410000,34.410000,67785200
2016-06-01,34.270000,35.660000,32.639999,34.599998,34.599998,74275500
2016-07-01,34.509998,38.709999,33.669998,38.490002,38.490002,48598400
2016-08-01,38.590000,39.349998,37.939999,38.419998,38.419998,53303800
2016-09-01,38.389999,39.299999,36.840000,38.830002,38.830002,44883600
2016-10-01,38.540001,40.200001,35.500000,36.009998,36.009998,47113900
2016-11-01,35.990002,39.549999,35.150002,38.279999,38.279999,63602900
2016-12-01,38.279999,41.009998,37.459999,40.119999,40.119999,57055300
2017-01-01,40.000000,40.770000,39.070000,40.529999,40.529999,37237700
2017-02-01,40.669998,41.240002,37.759998,40.580002,40.580002,53707000
2017-03-01,40.869999,42.970001,40.660000,42.549999,42.549999,47188900
2017-04-01,42.400002,45.200001,42.119999,45.150002,45.150002,42746700
2017-05-01,45.209999,46.049999,42.439999,43.310001,43.310001,70515000
2017-06-01,43.380001,46.799999,43.279999,45.380001,45.380001,54703500
2017-07-01,45.490002,45.610001,43.820000,44.209999,44.209999,37451700
2017-08-01,44.369999,44.410000,37.110001,38.599998,38.599998,94886100
2017-09-01,38.630001,39.590000,36.200001,36.689999,36.689999,63255400
2017-10-01,36.830002,38.270000,35.759998,37.849998,37.849998,61844200
2017-11-01,37.990002,42.680000,36.590000,41.720001,41.720001,70883100
2017-12-01,41.700001,44.189999,40.369999,42.750000,42.750000,50533900
2018-01-01,42.750000,45.090000,42.470001,42.700001,42.700001,57251300
2018-02-01,42.500000,43.060001,35.330002,38.830002,38.830002,55757400
2018-03-01,38.820000,39.840000,36.709999,37.360001,37.360001,48214500
2018-04-01,37.240002,39.509998,36.139999,38.790001,38.790001,47797400
2018-05-01,38.709999,40.070000,35.099998,37.889999,37.889999,53662100
2018-06-01,38.150002,40.869999,37.799999,39.750000,39.750000,48625500
2018-07-01,39.480000,43.400002,38.830002,42.910000,42.910000,35180600
2018-08-01,43.459999,43.630001,37.840000,39.759998,39.759998,57532000
2018-09-01,39.709999,41.669998,38.270000,40.980000,40.980000,36872500
2018-10-01,41.230000,41.779999,37.470001,38.990002,38.990002,44403500
2018-11-01,39.040001,45.000000,38.970001,44.410000,44.410000,49591300
2018-12-01,44.599998,45.169998,37.480000,41.099998,41.099998,53637400
2019-01-01,38.669998,45.450001,37.680000,44.400002,44.400002,51420500
2019-02-01,44.450001,47.820000,42.919998,47.150002,47.150002,38112100
2019-03-01,47.380001,48.439999,45.980000,48.400002,48.400002,31562900
2019-04-01,48.540001,48.820000,42.610001,46.380001,46.380001,32302000
2019-05-01,46.310001,47.049999,43.000000,44.009998,44.009998,31652900
2019-06-01,44.070000,49.779999,43.889999,48.020000,48.020000,31870900
2019-07-01,48.369999,52.189999,46.900002,51.250000,51.250000,41760200
2019-08-01,51.320000,51.330002,47.540001,49.369999,49.369999,34158400
2019-09-01,49.139999,51.439999,47.790001,50.490002,50.490002,36287200
2019-10-01,50.779999,50.970001,47.380001,48.310001,48.310001,39312500
2019-11-01,48.500000,51.860001,45.169998,51.320000,51.320000,64694700
2019-12-01,51.139999,53.740002,50.939999,52.209999,52.209999,37645600
2020-01-01,52.099998,55.160000,51.130001,53.520000,53.520000,48451200
2020-02-01,53.590000,55.250000,45.810001,47.119999,47.119999,34383200
2020-03-01,47.360001,49.820000,26.490000,35.099998,35.099998,85357500
2020-04-01,33.740002,53.450001,32.000000,50.099998,50.099998,70416800
2020-05-01,49.049999,54.580002,48.389999,53.000000,53.000000,50000800
2020-06-01,52.560001,57.320000,49.189999,57.000000,57.000000,61445000
2020-07-01,57.470001,70.349998,55.799999,69.779999,69.779999,47236900
2020-08-01,70.599998,73.629997,57.939999,59.720001,59.720001,51324700
2020-09-01,59.840000,67.449997,56.810001,66.470001,66.470001,47467000
2020-10-01,67.000000,71.459999,65.309998,68.820000,68.820000,35871500
2020-11-01,69.849998,77.489998,64.010002,69.129997,69.129997,45707900
2020-12-01,69.360001,76.849998,68.660004,72.830002,72.830002,37042400
2021-01-01,73.220001,81.989998,71.080002,79.730003,79.730003,37296700
