Date,Open,High,Low,Close,Adj Close,Volume
2016-01-01,180.559998,182.039993,160.740005,171.360001,171.360001,33538700
2016-02-01,169.639999,184.720001,156.130005,179.559998,179.559998,53218000
2016-03-01,181.080002,204.610001,179.910004,202.429993,202.429993,47628900
2016-04-01,203.119995,213.320007,193.770004,212.240005,212.240005,46335200
2016-05-01,212.250000,233.699997,201.039993,218.940002,218.940002,111980500
2016-06-01,222.500000,229.800003,214.059998,228.639999,228.639999,57572700
2016-07-01,228.679993,244.509995,226.809998,234.869995,234.869995,28007600
2016-08-01,235.539993,261.750000,233.000000,257.209991,257.209991,32889700
2016-09-01,267.000000,279.950012,261.679993,269.970001,269.970001,86312100
2016-10-01,269.679993,270.989990,242.470001,249.889999,249.889999,36245100
2016-11-01,250.000000,281.429993,241.500000,275.309998,275.309998,51784100
2016-12-01,273.549988,294.869995,265.779999,287.920013,287.920013,28943600
2017-01-01,290.239990,341.500000,282.540009,323.950012,323.950012,42799300
2017-02-01,323.850006,329.100006,317.019989,323.059998,323.059998,25845800
2017-03-01,325.760010,330.910004,318.929993,327.320007,327.320007,22515200
2017-04-01,327.500000,350.380005,325.019989,345.160004,345.160004,22288100
2017-05-01,346.290009,347.250000,312.489990,345.549988,345.549988,40915700
2017-06-01,346.500000,355.000000,326.399994,336.850006,336.850006,35030800
2017-07-01,338.260010,399.910004,328.649994,391.970001,391.970001,31064900
2017-08-01,392.839996,408.829987,378.260010,398.540009,398.540009,36730800
2017-09-01,398.929993,404.720001,356.109985,363.420013,363.420013,43514600
2017-10-01,364.519989,374.989990,308.299988,334.170013,334.170013,49702800
2017-11-01,335.619995,361.279999,317.929993,326.209991,326.209991,40167000
2017-12-01,321.940002,347.480011,312.529999,335.959991,335.959991,36909100
2018-01-01,338.429993,379.329987,337.769989,377.250000,377.250000,30153300
2018-02-01,376.109985,396.640015,341.709991,341.929993,341.929993,28970700
2018-03-01,342.720001,369.510010,303.779999,311.220001,311.220001,31575200
2018-04-01,308.910004,322.890015,250.100006,271.290009,271.290009,47553200
2018-05-01,270.579987,281.329987,259.480011,261.040009,261.040009,38252400
2018-06-01,261.700012,302.429993,260.000000,293.209991,293.209991,37397200
2018-07-01,292.130005,314.880005,271.559998,304.579987,304.579987,24798600
2018-08-01,304.989990,313.109985,292.709991,310.399994,310.399994,33927800
2018-09-01,309.820007,334.980011,303.089996,325.880005,325.880005,29555100
2018-10-01,327.660004,329.140015,284.350006,320.369995,320.369995,36438100
2018-11-01,319.779999,334.760010,302.459991,329.200012,329.200012,24343500
2018-12-01,331.709991,334.309998,272.910004,284.970001,284.970001,27439200
2019-01-01,279.890015,338.309998,279.109985,331.049988,331.049988,32435000
2019-02-01,331.869995,353.750000,330.920013,344.910004,344.910004,23429000
2019-03-01,347.519989,368.019989,335.529999,346.910004,346.910004,30610500
2019-04-01,349.809998,375.000000,343.149994,371.190002,371.190002,18795900
2019-05-01,373.130005,387.410004,365.899994,376.799988,376.799988,21269100
2019-06-01,376.339996,401.380005,375.239990,395.179993,395.179993,20094600
2019-07-01,400.000000,417.130005,375.059998,385.380005,385.380005,19690800
2019-08-01,385.940002,412.500000,370.779999,409.589996,409.589996,29487500
2019-09-01,408.079987,431.429993,401.839996,412.119995,412.119995,24504800
2019-10-01,412.529999,470.309998,405.019989,467.859985,467.859985,24439700
2019-11-01,469.970001,485.989990,462.989990,470.010010,470.010010,19311600
2019-12-01,469.320007,487.519989,460.470001,485.079987,485.079987,21893200
2020-01-01,487.410004,521.690002,480.489990,517.460022,517.460022,26563900
2020-02-01,522.840027,546.539978,485.459991,493.170013,493.170013,26274900
2020-03-01,494.470001,524.650024,345.670013,436.309998,436.309998,62803900
2020-04-01,418.299988,515.630005,413.390015,495.230011,495.230011,25626700
2020-05-01,511.000000,545.630005,485.010010,544.000000,544.000000,20979600
2020-06-01,545.039978,549.000000,498.079987,510.040009,510.040009,25099100
2020-07-01,510.040009,594.309998,505.450012,580.000000,580.000000,18431300
2020-08-01,585.010010,621.039978,579.000000,615.609985,615.609985,17431800
2020-09-01,614.039978,635.859985,591.599976,624.340027,624.340027,22378800
2020-10-01,627.309998,663.700012,572.460022,603.820007,603.820007,22663200
2020-11-01,605.099976,663.070007,578.760010,651.989990,651.989990,21704000
2020-12-01,656.700012,681.710022,634.469971,661.549988,661.549988,25373400
2021-01-01,666.590027,671.000000,604.090027,607.559998,607.559998,23665500
