Date,Open,High,Low,Close,Adj Close,Volume
2019-03-11,38.000000,41.869999,38.000000,41.700001,40.299389,33843300
2019-03-18,41.950001,41.950001,37.689999,38.720001,37.419483,53472300
2019-03-25,38.889999,38.959999,36.150002,36.709999,35.476994,32425600
2019-04-01,36.910000,37.849998,35.900002,37.680000,36.414413,32662600
2019-04-08,37.599998,37.680000,35.990002,37.529999,36.269447,25107500
2019-04-15,37.459999,39.000000,36.990002,38.439999,37.148884,21990300
2019-04-22,38.360001,38.529999,37.540001,38.480000,37.187542,29934700
2019-04-29,38.540001,39.525002,37.080002,37.470001,36.211468,33385100
2019-05-06,37.169998,39.250000,36.855000,38.529999,37.235863,41442600
2019-05-13,37.770000,38.680000,36.549999,37.320000,36.066502,28990900
2019-05-20,37.180000,38.000000,36.630001,36.919998,35.904709,19080700
2019-05-27,36.970001,37.340000,34.700001,35.230000,34.261185,19508200
2019-06-03,35.049999,35.299999,33.779999,34.009998,33.074738,31479600
2019-06-10,34.049999,35.500000,33.900002,35.240002,34.270916,21961200
2019-06-17,35.419998,37.294998,35.310001,36.180000,35.185062,34243000
2019-06-24,36.009998,36.759998,35.139999,36.639999,35.632408,32795600
2019-07-01,36.459999,36.990002,35.740002,36.599998,35.593506,15138400
2019-07-08,36.529999,37.040001,35.820000,36.959999,35.943611,12167600
2019-07-15,37.029999,37.160000,35.959999,36.430000,35.428188,21012400
2019-07-22,36.509998,37.799999,35.840000,37.209999,36.186737,25340600
2019-07-29,37.160000,37.980000,36.330002,36.630001,35.622688,16082700
2019-08-05,36.470001,37.250000,34.980000,35.400002,34.426514,26315600
2019-08-12,35.040001,35.590000,32.669998,32.990002,32.082783,24872100
2019-08-19,33.320000,34.049999,31.629999,31.750000,30.876884,17367800
2019-08-26,31.840000,33.720001,31.580000,33.169998,32.257832,16863900
2019-09-02,32.660000,34.740002,32.540001,34.230000,33.288685,10833200
2019-09-09,33.389999,34.720001,33.389999,33.830002,33.129402,18041600
2019-09-16,33.680000,33.830002,31.719999,32.270000,31.601711,27468200
2019-09-23,32.369999,32.490002,31.150000,31.440001,30.788900,23919600
2019-09-30,31.629999,32.070000,29.705000,30.570000,29.936916,20763100
2019-10-07,30.750000,31.754999,29.695000,31.459999,30.808483,20159100
2019-10-14,31.270000,32.570000,31.040001,32.209999,31.542952,29099000
2019-10-21,32.360001,33.669998,31.790001,32.410000,31.738811,32241800
2019-10-28,32.540001,33.410000,31.670000,32.389999,31.719223,25390000
2019-11-04,32.500000,35.230000,32.290001,35.139999,34.412273,24395600
2019-11-11,34.950001,35.105000,33.930000,34.270000,33.560291,19997500
2019-11-18,34.310001,36.410000,34.209999,35.660000,34.921505,23153700
2019-11-25,35.700001,36.189999,35.349998,35.759998,35.019432,12147500
2019-12-02,35.750000,36.020000,34.709999,35.419998,34.686474,15179000
2019-12-09,35.500000,36.990002,35.240002,36.770000,36.008518,26281900
2019-12-16,36.950001,37.330002,36.435001,37.169998,36.400234,20649600
2019-12-23,37.169998,37.720001,37.040001,37.410000,36.635265,11321000
2019-12-30,37.419998,37.560001,36.575001,36.665001,35.905693,13891500
2020-01-06,36.660000,37.509998,36.360001,36.720001,35.959557,15682700
2020-01-13,36.720001,39.735001,36.470001,39.340000,38.525299,25519200
2020-01-20,39.000000,39.380001,36.180000,36.610001,35.851833,23160900
2020-01-27,36.439999,37.430000,36.049999,37.080002,36.312099,24014100
2020-02-03,37.299999,39.419998,36.480000,37.000000,36.233753,26008100
2020-02-10,36.869999,38.275002,36.660000,37.799999,37.017185,13450900
